"hhid","hhsize","adult","child","poly","boy","girl","otheradult","porl_hh","spouseabroad_hh","mealdata_hhmin","hh_kcal","hh_protein","hh_fat","hh_carb","hh_calcium","hh_iron","sampletype","AE_OECD","agehead","sexhead","maritalhead","abroadhead","lithead","noschoolhead","secondschoolhead","agworkhead","BMIhead","I_kcalhead","agespouse","sexspouse","abroadspouse","litspouse","noschoolspouse","secondschoolspouse","agworkspouse","BMIspouse","I_kcalspouse","nonfoodexp_hhwk","nonfoodexp_hhwk_pc","nonfoodexp_hhwk_AE_OECD","foodpurch_hhwk","foodprod_hhwk","foodother_hhwk","foodtot_hhwk","foodpurch_hhwk_pc","foodpurch_hhwk_AE_OECD","foodtot_hhwk_pc","foodtot_hhwk_AE_OECD","foodshare","totexp_hhwk","hhds","nofood","hungrynight","hungryday","dvcode","vcode","aeu","hhweightR2","popweightR2","hhsize_India_grp","hhsize_FAO_I","hhsize_FAO_age","hhsize_FAO_grp","hhsize_IOM_grp","hhsize_IOM_I"
4513,3,2,1,0,0,1,0,0,0,6,2170.9440948373,52.4401732456239,33.1816262486291,410.068538480147,658.211698402287,11.9204941863144,3,1.8,35,1,2,0,0,1,0,1,21.4479837839732,959.070532681052,29,2,0,1,0,0,1,15.7262307850578,706.653554914149,403.653846153846,134.551282051282,224.252136752137,367,140,0,507,122.333333333333,203.888888888889,169,281.666666666667,0.556742830595092,910.653846153846,12,0,0,0,55,85036320001,2.32999995350838,6522.58984375,19567.76953125,2.72,2.01171721702555,2.44549629435114,2.47295458724133,2.44105919877393,2.03537525796109
4515,5,NA,NA,0,NA,NA,NA,1,0,0,72723.729589696,48711.0860414577,28781.7312160564,14377.608348585,20529.5364795151,566.446526322791,3,NA,43,1,2,0,0,1,0,0,NA,14533.7730896663,20,2,0,0,0,0,0,24.2418022916095,14704.9075520708,783.653846153846,156.730769230769,NA,705,10,5,715,141,NA,143,NA,0.477094828692416,1498.65384615385,10,0,0,0,55,85036320001,3.57999992370605,6522.58984375,26090.359375,3.92,2.16789138231222,3.70358841802136,3.62018909199652,3.55889499602754,2.12036372406083
4516,4,NA,NA,0,NA,NA,NA,0,0,0,12374.6494225621,277.780936494845,300.73276838488,2300.33835583155,3538.0987291134,99.9558111441727,3,NA,43,1,2,0,1,0,0,0,18.7160145583856,308.346584539743,38,2,0,1,0,0,0,22.0035338505686,258.838221797323,752.346153846154,188.086538461538,NA,196,10.04,8.2,206.04,49,NA,51.51,NA,0.214986411451302,958.386153846154,8,0,0,0,55,85036320001,2.31999996304512,6522.58984375,19567.76953125,2.49,1.58131735976193,1.78149212219336,1.78149212219336,1.96356586554011,1.6347890857703
4518,5,4,1,0,1,0,2,0,0,13,1579749.93238389,88157.9179892974,60154.4371645073,147679.66175271,880707.697438435,15295.972142205,3,2.8,50,1,2,0,0,1,0,1,20.9222543996436,385048.277633016,41,2,0,1,0,0,0,24.569205061726,311486.308467432,4545.57692307692,909.115384615385,1623.42032967033,505,288,82.1530158730159,793,101,180.357142857143,158.6,283.214285714286,0.14854145803765,5338.57692307692,12,0,0,0,55,85036320001,4.28999990224838,6522.58984375,32612.94921875,4.15,3.69598457199464,4.07539586625404,4.001179038037,3.97615249269781,3.5213925934772
4519,3,2,1,0,0,1,0,0,0,7,663.501587581343,22.1511295455489,7.33560170159784,122.55267248936,178.415803087778,9.37491099814589,3,1.8,43,1,2,0,0,1,0,1,22.8724705853015,295.84934253951,31,2,0,0,0,0,0,14.7499762697543,174.029025023241,536.153846153846,178.717948717949,297.863247863248,600,30.4,5,630.4,200,333.333333333333,210.133333333333,350.222222222222,0.540395115132013,1166.55384615385,9,0,0,0,55,85036320001,2.53999996185303,6522.58984375,19567.76953125,2.75,2.13906409808735,2.4572411358475,2.38544348829606,2.29077840640503,2.01200387327273
4520,4,2,2,0,0,2,0,1,0,5,810966.625788882,108.292973830966,53.6073082978774,95309.3045446054,1324.36797462791,21121.1776795239,3,2.1,38,1,2,0,1,0,0,0,19.1602591731222,262195.824391043,29,2,0,1,0,0,0,19.745749962389,266931.289435564,1341.57692307692,335.394230769231,638.846153846154,91,428.571428571429,0,519.571428571429,22.75,43.3333333333333,129.892857142857,247.414965986395,0.279167121799433,1861.14835164835,12,0,0,0,55,85036320001,2.88999995589256,6522.58984375,26090.359375,3.64,1.8263711448679,2.64606138811118,2.68983524071099,2.60682957898561,1.75688823538193
4521,5,3,2,0,1,1,1,0,0,6,39245.5053869407,42.4284391942115,15.0214530433674,48.0040434121718,930.200412804443,14.1634107024361,3,2.6,33,1,2,0,0,1,0,1,21.106363503587,11409.7542982402,23,2,0,1,0,0,0,19.0249702734839,9501.16206779865,436.346153846154,87.2692307692308,167.825443786982,112,10,271.515,122,22.4,43.0769230769231,24.4,46.9230769230769,0.218502445408831,558.346153846154,12,0,0,0,55,85424078301,3.42999994754791,6522.58984375,32612.94921875,3.96,2.65472516736837,3.16444120715852,3.1918995000487,3.26901754019317,2.68419977608264
4522,4,2,2,0,1,1,0,0,0,5,779439.267185735,147.624027015665,50.0250214420639,68067.3457713485,1805.42224130825,37.2978292551494,3,2.1,48,1,2,0,0,1,0,1,17.0026935846152,183052.50094146,43,2,0,0,1,0,1,21.5081688650068,296665.831653808,898.576923076923,224.644230769231,427.893772893773,195,370.742857142857,0,565.742857142857,48.75,92.8571428571428,141.435714285714,269.401360544218,0.386351987308363,1464.31978021978,10,0,0,0,55,85424078301,3.23999997973442,6522.58984375,26090.359375,3.37,3.09818925048354,3.37829920890343,3.40859228560972,3.33422341644814,2.99134154562689
4523,4,3,1,0,0,1,1,0,0,10,851100.91655275,55512.3790375073,15632.4969044566,18161.1478332392,1226495.68777771,23289.7130215155,3,2.3,43,1,2,0,0,1,0,1,17.7405110587048,326624.369917899,38,2,0,0,1,0,0,18.8776678940801,262728.379934801,1501.51923076923,375.379807692308,652.834448160535,637,675.714285714286,15,1312.71428571429,159.25,276.95652173913,328.178571428571,570.745341614907,0.466455352061391,2814.23351648352,12,0,0,0,55,85424078301,3.37999993562698,6522.58984375,26090.359375,3.69,2.53777563101752,3.01315799462749,2.97589227424302,3.11210038132297,2.58252867054458
4524,4,2,2,0,2,0,0,0,0,7,1962.00653894715,70415.3820678643,33.3464199045731,74615.4727829499,684967.262648038,25.7092929369123,3,2.1,39,1,2,0,1,0,0,1,17.55130838972,434.275384049255,33,2,0,1,0,0,0,18.8673820698776,638.272621934485,970.5,242.625,462.142857142857,110,425.142857142857,50,535.142857142857,27.5,52.3809523809524,133.785714285714,254.829931972789,0.355424830399924,1505.64285714286,10,0,0,0,55,85424078301,3.51999992132187,6522.58984375,26090.359375,3.99,2.90988761656435,3.51898201833317,3.39082623296371,3.33993878265254,2.78391191057902
4525,6,3,3,0,2,1,1,0,0,12,3010.79466592469,107.081072161373,631.265718642054,532.73318927726,630841.119379539,13866.4849223182,3,2.9,37,1,2,0,0,1,0,1,19.1228368589909,577.98864325001,29,2,0,1,0,0,0,24.3397724857664,682.387134889795,827.115384615385,137.852564102564,285.212201591512,376,966.070476190476,10,1342.07047619048,62.6666666666667,129.655172413793,223.678412698413,462.782922824302,0.618697779862852,2169.18586080586,12,0,0,0,55,85424078301,4.29999992251396,6522.58984375,39135.5390625,5.1,3.11458764686137,3.91301866850235,4.15859422306544,4.15159509106802,3.10149857837356
4526,3,2,1,0,0,1,0,0,0,0,846.290536601073,42894.2384409314,12.2566909248737,115.037604469747,227.502211657873,13.238421871018,3,1.8,48,1,2,0,1,0,1,0,23.3958540028768,424.056249203314,39,2,0,1,0,0,0,23.8731749850179,422.234287397759,1145.98076923077,381.99358974359,636.655982905983,139,630.749010993935,9,769.749010993935,46.3333333333333,77.2222222222222,256.583003664645,427.638339441075,0.401804585876223,1915.7297802247,12,0,0,0,55,85424078301,2.5799999833107,6522.58984375,19567.76953125,1.95,1.39877636105946,1.42492754838116,1.42492754838116,1.44390855546765,1.34598412110778
4527,5,NA,NA,0,NA,NA,NA,1,0,0,315531.334760781,19226.2534239974,26.9852833160939,74.0498426468101,1122.11603558263,48.6266116775529,3,NA,61,1,2,0,1,0,1,0,21.2921859370826,82389.3693437527,48,2,0,1,0,0,0,20.1372028963477,77151.4261261895,6310.94230769231,1262.18846153846,NA,587,526.333333333333,0,1113.33333333333,117.4,NA,222.666666666667,NA,0.149958512744488,7424.27564102564,10,0,0,0,55,85424078301,3.25,6522.58984375,26090.359375,3.67,2.67217407473208,3.10258309119289,2.98258936959165,3.13513613677868,2.69747340973062
4528,4,NA,NA,NA,NA,NA,NA,0,0,0,41166.9008604207,2065.47843441826,1013.39640676976,3431.28439836614,27413.8806295601,224.99229394424,3,NA,44,1,2,0,0,1,0,1,18.9216841230138,41166.9008604207,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,40,NA,225,111.342857142857,4,336.342857142857,56.25,NA,84.0857142857143,NA,0.677642182822933,496.342857142857,10,0,0,0,55,85424078301,1.02999997138977,6522.58984375,6522.58984375,0.95,0.948117804787309,1.14004000079776,1.14004000079776,1.10726210770923,0.836847991958879
4530,5,2,3,0,0,3,0,1,0,7,160335.057575506,9747.10150320298,6950.99584723496,386.10887203015,853.546122759421,43.3524697599641,3,2.4,41,1,2,0,0,1,0,1,19.203514739229,30614.0839758332,33,2,0,0,0,0,0,19.8921522771138,30597.6600737476,964.807692307692,192.961538461538,402.003205128205,365,4.8,50.8333333333333,369.8,73,152.083333333333,73.96,154.083333333333,0.277085170519715,1334.60769230769,9,0,0,0,55,85424078301,3.61999997496605,6522.58984375,32612.94921875,4.34,3.21805198665172,3.53028266469125,3.57794860355318,3.35659637651953,3.02917691627647
4531,6,NA,NA,0,NA,NA,NA,0,0,0,2434.15235758045,73.0849397535391,46.4174260992055,102853.824660794,1121400.38732159,2598.45340284782,3,NA,61,1,2,0,0,1,0,0,21.0915933458091,561.637172264488,39,2,0,0,1,0,0,17.4250170230684,479.199487368545,968.846153846154,161.474358974359,NA,207,60,105,267,34.5,NA,44.5,NA,0.216046308975476,1235.84615384615,9,0,0,0,55,85424078301,3.4099999666214,6522.58984375,32612.94921875,4.57,2.54376665317496,3.20538546627971,3.01008433910416,3.05866713108786,2.59628929791127
4533,4,3,1,0,1,0,1,1,0,0,1191.03252080488,94.5939252650957,37.0803599680903,97.8254964377537,1076.25470959647,20.2338872954817,3,2.3,70,1,2,0,0,0,0,1,19.6762546147917,644.389942342956,65,2,0,0,1,0,0,25.4687737997037,546.642578461924,14194.8461538462,3548.71153846154,6171.67224080268,65,70,22.305119047619,135,16.25,28.2608695652174,33.75,58.695652173913,0.0094208966761144,14329.8461538462,10,0,0,0,55,85424078301,2.48000001907349,6522.58984375,26090.359375,1.21,1.32995215087311,1.51951295524596,1.51951295524596,1.59761757237092,1.29403038973231
4534,8,NA,NA,0,NA,NA,NA,0,0,0,1653747.41231084,5397.53953372436,35630.9710567954,88824.9675717511,152766.479742145,2819.86476484352,3,NA,58,1,2,0,0,1,0,1,18.1319843247137,159459.192856241,51,2,0,0,1,0,0,18.1463049407959,127434.684504197,880.769230769231,110.096153846154,NA,720,14.6,117.083333333333,734.6,90,NA,91.825,NA,0.454756711968685,1615.36923076923,10,1,0,0,55,85424078301,6.25999987125397,6522.58984375,45658.12890625,5.09,3.93963887880729,4.75800317585139,4.77631500661279,4.55141967254989,3.68387102957202
4535,4,2,2,0,2,0,0,0,0,9,7877.44210250346,293.238131811552,58.1473068978704,1487.94147332582,754382.060129349,81.4395753686233,3,2.1,40,1,2,0,0,1,0,1,17.2662021396607,436.201642433766,33,2,0,0,1,0,0,24.0783733082247,373.270343408531,678.038461538462,169.509615384615,322.875457875458,178,0,90.54,178,44.5,84.7619047619048,44.5,84.7619047619048,0.207934582378578,856.038461538462,8,0,0,0,55,85424078301,3.20999991893768,6522.58984375,26090.359375,3.79,3.06838910982963,3.3393346824379,3.1294020139297,3.08097807434388,2.97118299754023
4536,3,NA,NA,0,NA,NA,NA,0,0,0,87622.0942322267,2026.31783715552,3285.87270949703,555.211534180513,16670.5395986091,19.0581179896477,3,NA,58,1,2,0,0,1,0,1,22.1771098108122,57302.4022391796,50,2,0,0,1,0,0,15.2154301752238,30319.6919930471,353.730769230769,117.910256410256,NA,190,10,43.25,200,63.3333333333333,NA,66.6666666666667,NA,0.361186358269084,553.730769230769,5,0,0,0,55,85424078301,1.85999995470047,6522.58984375,13045.1796875,1.54,1.5881405729479,1.76693954862049,1.76693954862049,1.67393026715829,1.41547036345934
4537,3,3,0,0,0,0,1,0,0,7,1592.0044138253,81.2305035196896,27.5614446667976,245.96725543706,1541.72846695348,32.1935823947118,3,2,63,1,2,0,1,0,0,1,19.7589806241427,891.142548445851,58,2,0,1,0,0,0,18.5506352693311,316.711434453754,1021.46153846154,340.487179487179,510.730769230769,200,314.8,5,514.8,66.6666666666667,100,171.6,257.4,0.335099191844337,1536.26153846154,9,0,0,0,55,85424078301,2.53999996185303,6522.58984375,19567.76953125,2.44,2.16265197150965,2.41312115355191,2.41312115355191,2.49540694740928,2.16234303608719
4538,4,4,0,0,0,0,2,1,0,0,2204.33422100471,124.957490628984,64.955652214052,3179.83491709813,1323.07080766549,37.530352867246,3,2.5,73,1,2,0,1,0,0,0,19.4592614637943,364.091513128903,65,2,0,0,1,0,0,NA,NA,377.884615384615,94.4711538461538,151.153846153846,755,352,81.4285714285714,1107,188.75,302,276.75,442.8,0.745512471831533,1484.88461538462,9,0,0,0,55,85424078301,3.13999998569489,6522.58984375,26090.359375,2.87,1.36133385342453,2.47208495783852,2.3780618899638,2.54536700386962,1.40526037939894
4539,4,NA,NA,0,NA,NA,NA,0,0,0,12897.0567973231,839.210914989691,26.6403242697595,15159.9133641009,778.771677560137,19.8305380708472,3,NA,63,1,3,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813.61538461538,453.403846153846,NA,362,754.740952380952,6.34666666666667,1116.74095238095,90.5,NA,279.185238095238,NA,0.381093909393159,2930.35633699634,11,0,0,0,55,85424078301,2.52999997138977,6522.58984375,19567.76953125,1,0.862898772396731,0.830121818274564,0.830121818274564,0.866175561161783,0.86008744288034
4540,6,4,2,0,1,1,2,0,0,0,1456556.48785011,7471.33296823001,21314.14360865,162919.779662904,425429.996668309,2754.10607438954,3,3.1,48,1,2,0,1,0,0,1,20.4074831278253,188839.053102077,43,2,0,1,0,0,0,29.345567867036,340690.86941273,2497.69230769231,416.282051282051,805.707196029777,275,737.430416666667,106.25,1012.43041666667,45.8333333333333,88.7096774193548,168.738402777778,326.590456989247,0.288431629367477,3510.12272435897,10,0,0,0,55,85424078301,5.32999986410141,6522.58984375,39135.5390625,4.55,3.55644291333781,3.96375079835675,3.84210314520262,3.89513998483997,3.43497025282758
4541,3,2,1,0,0,1,0,0,0,9,671.561754007786,29.787144373673,28.5176687898089,62.9210529582191,858.93032413305,7.65046103701997,3,1.8,41,1,2,0,0,1,0,1,17.9208579073097,249.833785079547,38,2,0,0,1,0,1,23.6357461530336,233.941685604446,394.134615384615,131.378205128205,218.963675213675,135,695.4,65,830.4,45,75,276.8,461.333333333333,0.678135178513658,1224.53461538462,10,0,0,0,55,85581606401,2.53999996185303,6522.58984375,19567.76953125,2.75,2.3456114462854,2.72591237062867,2.65411472307723,2.5129014415302,2.08569027817171
4542,2,2,0,0,0,0,0,0,0,13,703.870187899121,42.1805305615776,22.3422686892168,79.16475297246,644.668720382008,11.6163314237916,3,1.5,59,1,2,0,0,1,0,1,15.6975636725598,394.753026944024,55,2,0,0,1,0,0,20.5592105263158,309.117160955098,307.307692307692,153.653846153846,204.871794871795,217,304,0.683338155536902,521,108.5,144.666666666667,260.5,347.333333333333,0.628993313521545,828.307692307692,12,0,0,0,55,85581606401,1.85999995470047,6522.58984375,13045.1796875,1.54,1.52534516481302,1.76693954862049,1.76693954862049,1.62923138624749,1.34444883521507
4543,3,2,1,0,1,0,0,1,0,7,1287.92652261421,66.6086438200244,43.7035933014354,148.168101386234,80228.4222584672,22.6280248569186,3,1.8,31,1,2,0,1,0,0,1,20.9222543996436,346.738406088794,26,2,0,1,0,0,1,19.4573383885158,281.571815699778,832.480769230769,277.49358974359,462.489316239316,60,83,32,143,20,33.3333333333333,47.6666666666667,79.4444444444444,0.146594381468704,975.480769230769,11,0,0,0,55,85581606401,2.42999994754791,6522.58984375,19567.76953125,3.04,2.28675799280957,2.7753382185126,2.60447412064121,2.63739201295072,2.29048740174589
4544,4,2,2,0,1,1,0,0,0,6,346.186080090688,12.7365052532833,4.78580412757974,60601.1644658977,209.410746153846,7.58036106234013,3,2.1,68,1,2,0,0,1,0,1,14.6365256105019,69.0458691557941,63,2,0,0,1,0,0,17.975938909463,65.7579706245658,1061.92307692308,265.480769230769,505.677655677656,110,514.8,291.5,624.8,27.5,52.3809523809524,156.2,297.523809523809,0.37042239389987,1686.72307692308,7,0,0,0,55,85581606401,2.85000002384186,6522.58984375,26090.359375,3.26,2.54821419331458,3.1154430169233,3.08947236319679,3.11427281095901,2.46899836158839
4545,4,2,2,0,1,1,0,1,0,0,1560.43886313452,85.802239352744,13514.2310715249,145.653665575539,1429.40586761346,18.7536217448002,3,2.1,38,1,2,0,1,0,0,0,22.8982880785004,596.577630159611,28,2,0,1,0,0,1,20.5190677133856,551.901778901704,686.538461538462,171.634615384615,326.923076923077,155,525.441904761905,10,680.441904761905,38.75,73.8095238095238,170.110476190476,324.019954648526,0.497770064250061,1366.98036630037,11,0,0,0,55,85581606401,2.27999997138977,6522.58984375,19567.76953125,2.71,1.958877283093,2.20839186176517,2.20839186176517,2.28440447569336,1.96061108075787
4546.1,5,NA,NA,NA,NA,NA,NA,1,0,0,14534.9744823349,70.7388165947026,41.2088874843799,876.360166174171,647.303615961344,19.1142222893079,3,NA,25,1,2,0,1,0,0,1,17.8341863706267,4868.21088499471,21,2,0,1,0,0,0,17.562875325365,4056.89906579146,447.980769230769,89.5961538461538,NA,207,25.0133333333333,37.3,232.013333333333,41.4,NA,46.4026666666667,NA,0.341199037548214,679.994102564103,11,0,0,0,55,85581606401,2.21999996900558,6522.58984375,19567.76953125,2.17,1.63069680662607,1.98955534708551,1.98955534708551,1.93230602039141,1.62247318747191
4547,4,2,2,0,1,1,0,0,0,6,870421.508224958,91.1906645726714,19829.819192042,121316.530254155,259093.367986692,19.8097234577906,3,2.1,40,1,2,0,1,0,0,1,22.1558993340197,308622.936730186,33,2,0,1,0,0,1,18.7067457671383,221552.218531619,2465.80769230769,616.451923076923,1174.19413919414,265,206.123666666667,98.6305555555556,471.123666666667,66.25,126.190476190476,117.780916666667,224.344603174603,0.160413577670809,2936.93135897436,10,0,0,0,55,85581606401,3.1599999666214,6522.58984375,26090.359375,3.57,3.09028728490152,3.25208992998226,3.21943658676546,3.05462091122755,2.9260326491414
4548,7,NA,NA,0,NA,NA,NA,0,0,0,1359198.71584608,73543.628913704,41754.2671117698,132151.435669639,60781.4932565185,2127.80070665665,3,NA,44,1,2,0,1,0,0,1,18.7352878274009,397663.022305808,36,2,0,1,0,0,0,23.49798687228,143793.121132825,1664.03846153846,237.71978021978,NA,150,829.333333333333,122.415,979.333333333333,21.4285714285714,NA,139.904761904762,NA,0.370486412555836,2643.37179487179,9,0,0,0,55,85581606401,4.94999992847443,6522.58984375,39135.5390625,5.2,4.12013030513241,4.56952403018654,4.56952403018654,4.58353128291378,4.07856690700463
4549,4,3,1,0,0,1,1,0,0,1,3320.38955241752,138.881270407175,71.5001144013384,1082.79863654665,1216.91371715276,37.3513559304449,3,2.3,51,1,2,0,0,1,0,1,21.02415702547,1180.70520492437,47,2,0,0,1,0,0,29.7272147812008,24.6,1321.84615384615,330.461538461538,574.715719063545,330,444,10,774,82.5,143.478260869565,193.5,336.521739130435,0.36930191587756,2095.84615384615,11,0,0,0,55,85581606401,3.63999992609024,6522.58984375,26090.359375,3.33,2.28998010500646,3.50146713988448,3.50146713988448,3.30252885963035,2.0154916525267
4550,3,2,1,0,0,1,0,1,0,6,821378.6637733,722.9678224074,938.140007486795,134584.905872484,247015.814185366,9265.84080167606,3,1.8,33,1,2,0,0,1,0,0,19.0424886432915,370533.00527821,31,2,0,0,0,0,0,17.6190500988576,370457.040584764,413.75,137.916666666667,229.861111111111,107,52.5,24.5,159.5,35.6666666666667,59.4444444444444,53.1666666666667,88.6111111111111,0.278238116005233,573.25,7,0,0,0,55,85581606401,2.21999996900558,6522.58984375,19567.76953125,2.17,1.58743319511259,1.76183212206215,1.76183212206215,1.68720370342726,1.51116370349361
4551,5,2,3,0,0,3,0,0,0,6,448740.225965189,27322.6264641953,28.8497987171978,52789.3209488429,532149.443345071,33.9046054564417,3,2.4,38,1,2,0,0,1,0,0,20.6603364823613,130783.396850537,33,2,0,1,0,0,1,22.9252203840116,133156.466610365,700.442307692308,140.088461538462,291.850961538462,110,428.571428571429,80,538.571428571429,22,45.8333333333333,107.714285714286,224.404761904762,0.434677528431201,1239.01373626374,11,0,0,0,55,85581606401,3.44999995827675,6522.58984375,32612.94921875,4.37,2.90661695714292,3.27164156085461,3.32790529128741,3.24842314078099,2.83952529188042
4552,1,1,0,0,0,0,0,0,0,10,18513.4962628012,820.342698429319,1121.24034659686,1295.7317215255,29579.5209678621,40.0838010284774,3,1,71,2,3,0,0,0,0,0,18.6228166052868,18513.4962628012,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.846153846154,164.846153846154,164.846153846154,55,0,34.9,55,55,55,55,55,0.250174947515745,219.846153846154,9,0,0,0,55,85581606401,0.610000014305115,6522.58984375,6522.58984375,0.5,0.501490330729105,0.563413167791349,0.563413167791349,0.560693712566408,0.482562623050882
4553,2,2,0,0,0,0,0,0,0,13,34.5558317399618,1.11,0.59,2.594,51,1.55,3,1.5,66,1,2,0,0,1,0,1,17.8530681538139,19.7679158699809,53,2,0,0,1,0,1,20.7942047533053,14.7879158699809,413.173076923077,206.586538461538,275.448717948718,20,0,0,20,10,13.3333333333333,10,13.3333333333333,0.0461709211986681,433.173076923077,5,0,0,0,55,85581606401,1.50999999046326,6522.58984375,13045.1796875,1.44,1.6313743979711,1.85167057005851,1.85167057005851,1.85135442137266,1.55988192422968
4554,2,2,0,0,0,0,0,0,0,6,222.712759968178,18.465261820331,4.70968676122931,23.7793396890895,132.116278388495,4.26403886170692,3,1.5,62,1,2,0,0,0,0,0,23.8486468536233,105.388124974574,43,2,0,0,0,0,0,21.1711015859249,117.324634993604,300.461538461538,150.230769230769,200.307692307692,150,0,24.5,150,75,100,75,100,0.332991803278689,450.461538461538,9,0,0,0,55,85581606401,1.50999999046326,6522.58984375,13045.1796875,1.48,1.20497985237383,1.29616939904096,1.29616939904096,1.38226161840833,1.20734035903075
