"hhid","hhsize","adult","child","poly","boy","girl","otheradult","porl_hh","spouseabroad_hh","mealdata_hhmin","hh_kcal","hh_protein","hh_fat","hh_carb","hh_calcium","hh_iron","sampletype","AE_OECD","agehead","sexhead","maritalhead","abroadhead","lithead","noschoolhead","secondschoolhead","agworkhead","BMIhead","I_kcalhead","agespouse","sexspouse","abroadspouse","litspouse","noschoolspouse","secondschoolspouse","agworkspouse","BMIspouse","I_kcalspouse","nonfoodexp_hhwk","nonfoodexp_hhwk_pc","nonfoodexp_hhwk_AE_OECD","foodpurch_hhwk","foodprod_hhwk","foodother_hhwk","foodtot_hhwk","foodpurch_hhwk_pc","foodpurch_hhwk_AE_OECD","foodtot_hhwk_pc","foodtot_hhwk_AE_OECD","foodshare","totexp_hhwk","hhds","nofood","hungrynight","hungryday","nonag_income","""hhid""","purchase_val","curr_val","ag_purchase_val","ag_curr_val","anysaving_pastyr","anysaving_curr","total_saving","anyloan","anyloan_curr","total_loan","market_val","area_planted","agsales","store_capacity_kg","nmo_anygrain","profit_12mon","hh_lat","treated_drinkwater","negshock_no","negshock_val","posshock_no","posshock_val","prog_ct","cash_received","inkind_val","tot_othinc","visit_sixmo","health_org","num_visited_sixmo","any_advice","advice1","advice2","advice3","advice4","any_grpdiscuss","discuss_topics1","discuss_topics2","discuss_topics3","discuss_topics4","dvcode","vcode","aeu","hhweightR1","popweightR1","hhsize_India_grp","hhsize_FAO_sample","hhsize_FAO_age","hhsize_FAO_grp","hhsize_IOM_grp","hhsize_IOM_sample"
4711,6,4,2,0,1,1,2,1,0,4,11182.3568770899,711.749382854803,615.209579399718,1553.08431075055,8073.9557986006,382.595232757503,2,3.1,32,1,2,0,1,0,0,1,22.0761243034812,2344.74056084514,26,2,0,1,0,1,1,25.0331062728528,2937.47148336116,794.288461538461,132.38141025641,256.222084367246,678.099999904633,1190.18916666667,103.483870967742,1868.2891665713,113.016666650772,218.741935453107,311.381527761883,602.673924700419,0.701684392915767,2662.57762810976,8,0,0,0,20700,NA,NA,NA,NA,NA,1,1,50000,1,0,0,1913400,553,49500,8800,12,0,1,1,2,110000,NA,NA,NA,NA,NA,4000,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,4.38999992609024,5917.39990234375,35504.3984375,4.94,3.57554326059733,4.56939704249384,4.59685533538402,4.5501933883009,3.52410996131316
4712,4,2,2,0,2,0,0,0,0,3,9610.78149531441,444.889507935411,511.507436409047,1636.70994401647,3760.00014137655,391.51988390095,2,2.1,45,1,2,0,0,1,0,1,19.5251758764182,2024.49136315197,39,2,0,1,0,0,1,20.0228765571046,1625.5774122784,828.346153846154,207.086538461538,394.450549450549,224.5,833.3,0,1057.8,56.125,106.904761904762,264.45,503.714285714286,0.56082610451103,1886.14615384615,8,0,0,0,4200,NA,NA,NA,NA,NA,0,0,0,1,1,10000,239000,74.5,0,800,12,0,1,1,2,35000,1,0,1,1500,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,3.50999999046326,5917.39990234375,23669.599609375,4,3.28936033032045,3.7410771830239,3.655717716739,3.56206181777771,3.07126372919156
4713,3,2,1,0,0,1,0,0,0,6,4019.15556162638,166.987667707241,86.2106121090064,720.783853987681,1723.50086298852,34.6110548235042,2,1.8,42,1,2,0,0,1,0,1,21.1369705835779,2059.18163380286,36,2,0,0,1,0,1,22.2740890159236,1460.17260329826,299.576923076923,99.8589743589744,166.431623931624,207,20,545,227,69,115,75.6666666666667,126.111111111111,0.431086114966036,526.576923076923,8,0,0,0,4200,NA,NA,NA,NA,NA,0,0,0,1,1,40000,50000,NA,0,400,12,0,1,1,3,42000,1,0,2,550,5720,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,2.51999998092651,5917.39990234375,17752.19921875,2.88,2.47504912956702,2.69536866348107,2.65469622323198,2.5129014415302,2.26816426579259
4714,5,4,1,0,0,1,2,1,0,7,8463.09740632511,377.844712327963,445.915313648463,1467.60418584048,3457.15512412802,356.181382590699,2,2.8,26,1,2,0,1,0,0,1,25.8593738079071,2599.85292751973,23,2,0,1,0,1,1,19.2080549099047,1958.49207838889,196.538461538462,39.3076923076923,70.1923076923077,204.5,468.4,307,672.9,40.9,73.0357142857143,134.58,240.321428571429,0.773947817778053,869.438461538462,8,0,0,0,2350,NA,NA,NA,NA,NA,1,1,10,1,1,27000,537500,50.5,0,600,12,0,1,1,NA,NA,1,3600,1,3600,0,6000,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,3.75999996066093,5917.39990234375,29587,4.15,3.84895240332646,4.1260648366529,4.1260648366529,4.04186349666031,3.70586280073688
4715,5,3,2,0,1,1,1,0,0,0,8758.00835938055,421.331826394336,449.692592978317,1482.37160817565,3561.20844509948,355.570985809358,2,2.6,40,1,2,0,1,0,0,1,17.4205240564443,2911.95285469041,37,2,0,1,0,0,1,24.3965421365318,2265.43987402087,759.75,151.95,292.211538461538,692.5,130,32.66,822.5,138.5,266.346153846154,164.5,316.346153846154,0.519829356928425,1582.25,8,0,0,0,2910,NA,NA,NA,NA,NA,0,0,0,1,1,40000,136400,44,0,600,12,0,1,1,1,5000,NA,NA,1,500,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,4.41999989748001,5917.39990234375,29587,3.9,3.07128217290862,3.56441308944906,3.60818694204887,3.4427416640543,2.92057210042445
4716,4,3,1,0,1,0,2,0,0,8,6138.71518935988,324.793801330143,319.943658648809,987.077509936591,3711.55507596869,241.855784197804,2,2.3,54,2,2,0,0,1,0,1,15.0098036784286,1425.54995014524,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.153846153846,84.7884615384615,147.458193979933,283,510,190,793,70.75,123.04347826087,198.25,344.782608695652,0.700434841690447,1132.15384615385,7,0,0,0,4020,NA,NA,NA,NA,NA,0,0,0,0,0,0,57000,33,0,600,12,0,1,1,NA,NA,2,8200,1,1200,0,0,1,1,3,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,3.41999995708466,5917.39990234375,23669.599609375,3.67,2.96679116788601,3.70536090472644,3.64597209216806,3.48854294817889,2.79517055618497
4717,5,3,2,0,0,2,1,0,0,8,9390.30200472111,523.713244260399,497.241248715797,1475.1152406214,5795.38604756858,354.222869388567,2,2.6,53,1,2,0,0,1,0,1,21.6882993123668,2782.23121673936,48,2,0,0,1,0,1,25.2777682333694,1968.19177004732,626.346153846154,125.269230769231,240.902366863905,1013,18.2125,165,1031.2125,202.6,389.615384615385,206.2425,396.620192307692,0.622127306087904,1657.55865384615,9,0,0,0,4350,NA,NA,NA,NA,NA,1,1,30000,1,1,12000,650000,170,0,1500,12,0,1,1,2,45000,2,1200,2,2100,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,3.6599999666214,5917.39990234375,29587,3.75,3.01728127410231,3.81057211315533,3.75405051319912,3.5320285619032,2.7054994144015
4718,5,4,1,0,1,0,2,0,0,7,9613.63989128471,445.173920829153,487.437202140189,1653.95459599383,4228.22179847582,388.021679345823,2,2.8,55,1,2,0,0,1,0,1,19.462410286019,2121.42617315168,48,2,0,0,1,0,1,21.8475283830123,1591.64299695921,388.653846153846,77.7307692307692,138.804945054945,1077.54999923706,4.7,102.75,1082.24999923706,215.509999847412,384.839285441807,216.449999847412,386.517856870379,0.735772091852437,1470.90384539091,10,0,0,0,4540,NA,NA,NA,NA,NA,0,0,0,1,0,0,395000,105,0,1000,12,10500,1,1,1,20000,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,4.23999989032745,5917.39990234375,29587,4.3,4.2695811949976,4.55416088260705,4.58757417418435,4.40933372809135,4.05583430929133
4719,4,2,2,0,1,1,0,0,0,6,3125.31024556298,106.981285581511,48.8946061445712,616.854167434748,895.868329558412,23.6875504501164,2,2.1,39,1,2,0,1,0,0,1,19.9091715468733,1002.02926698757,34,2,0,1,0,0,1,21.9146302667357,524.067117039195,435.769230769231,108.942307692308,207.509157509157,809.800000190735,52.4,54,862.200000190735,202.450000047684,385.619047709874,215.550000047684,410.571428662255,0.664268443060904,1297.96923095997,9,0,0,0,4350,NA,NA,NA,NA,NA,1,1,700,1,0,0,224000,28,0,500,12,8150,1,1,1,30000,1,0,2,900,770,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,3.1599999666214,5917.39990234375,23669.599609375,3.84,2.88002916313003,3.35521169614689,3.4158610375441,3.33422341644814,2.78904728512945
4720,3,3,0,0,0,0,1,0,0,0,2013.95056171184,90.6899764723828,73.7766399092557,365.0508145767,856.796859412226,57.916486716559,2,2,25,1,2,0,1,0,0,0,23.279030835218,851.13386984431,18,2,0,1,0,0,0,NA,NA,1699.34615384615,566.448717948718,849.673076923077,527.75,124.1,12.6416666666667,651.85,175.916666666667,263.875,217.283333333333,325.925,0.277241862161813,2351.19615384615,9,0,0,0,2100,NA,NA,NA,NA,NA,1,1,4200,1,1,30000,25000,NA,120,200,12,12000,1,1,1,10000,1,200,1,24000,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,40,87864705,2.67999994754791,5917.39990234375,17752.19921875,1.68,1.68046456265955,1.72569260087846,1.72569260087846,1.71661369279533,1.60914804878916
4721,6,2,4,0,1,3,0,0,0,8,6989.19091970967,297.085871951051,356.969872449026,1251.57839762997,2611.29638918167,302.976357794402,3,2.7,32,1,2,0,0,1,0,1,23.6890282814708,1879.96439659408,26,2,0,0,1,0,1,19.9793892142611,1603.17744394257,218.557692307692,36.4262820512821,80.9472934472934,685,73,26,758,114.166666666667,253.703703703704,126.333333333333,280.740740740741,0.776195821271735,976.557692307692,5,0,0,0,6500,NA,NA,NA,NA,NA,0,0,0,0,0,0,30000,NA,0,250,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,88277114401,3.78999999165535,6657.60009765625,39945.6015625,4.85,3.05038115371639,3.69748674529381,3.68660513392053,3.82829040389716,3.27976422954895
4722,7,3,4,0,1,3,1,1,0,0,7924.68842952453,342.226062982295,423.649725639439,1404.11134353792,3047.66877864996,335.668060229223,3,3.2,50,1,2,0,0,1,0,1,19.2837465564738,1852.17159389992,40,2,0,0,1,0,0,21.845862798973,1586.32800415633,238.211538461538,34.0302197802198,74.4411057692308,950,95.0666666666667,0,1045.06666666667,135.714285714286,296.875,149.295238095238,326.583333333333,0.814372645378373,1283.27820512821,6,0,0,0,6900,NA,NA,NA,NA,NA,1,1,60,1,1,14000,30000,NA,0,250,0,0,1,0,1,15000,1,0,1,900,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,88277114401,4.51999998092651,6657.60009765625,46603.19921875,4.84,3.07112037527236,3.58777187975045,3.64268256116176,3.52145342601853,2.94638666431122
4723,8,4,4,0,2,2,2,1,0,9,12289.4269407415,534.616279857107,648.616084962668,2182.03285288047,4649.23237578653,517.772670053036,3,3.7,48,1,2,0,0,1,0,1,19.8542539879086,2101.78468531238,40,2,0,0,1,0,1,18.2423332841944,1470.77759038862,1019.61538461538,127.451923076923,275.571725571726,420,870,300,1290,52.5,113.513513513514,161.25,348.648648648649,0.558534554537885,2309.61538461538,6,0,0,0,12200,NA,NA,NA,NA,NA,0,0,0,0,0,0,450000,40,3000,640,1,0,1,0,1,20000,1,1500,NA,NA,NA,0,1,3,1,1,3,NA,NA,NA,2,NA,NA,NA,NA,50,88277114401,6.38999989628792,6657.60009765625,53260.80078125,7.35,3.9043798724425,6.8711356262436,6.88893882511688,6.64233241610148,3.66502144672734
4724,2,2,0,0,0,0,0,0,0,12,4947.80928119685,237.885988073741,249.105431620773,844.414061961796,2250.43080861474,185.099005041539,3,1.5,90,1,2,0,0,1,0,1,17.0088208536055,2772.68846407536,78,2,0,0,1,0,1,16.8005840198414,2175.12081712149,380.692307692308,190.346153846154,253.794871794872,894,25,69.2,919,447,596,459.5,612.666666666667,0.707090435606061,1299.69230769231,8,0,0,0,300,NA,NA,NA,NA,NA,0,0,0,0,0,0,322000,NA,0,400,1,0,0,0,NA,NA,NA,NA,1,1800,0,0,1,3,2,1,99,NA,NA,NA,2,NA,NA,NA,NA,50,88277114401,1.29000002145767,6657.60009765625,13315.2001953125,1.2,1.42569512043586,1.76097574144225,1.76097574144225,1.79681810446491,1.31333824612843
4725,5,2,3,0,2,1,0,0,0,9,7896.95077216692,377.563916079805,421.513683753419,1325.67613896422,3899.44747310385,314.878451939289,3,2.4,40,1,2,0,0,1,0,1,20.8387423589332,1742.99087052744,30,2,0,0,1,0,0,23.786048461262,1513.79269642195,306.730769230769,61.3461538461538,127.804487179487,786.25,0,126,786.25,157.25,327.604166666667,157.25,327.604166666667,0.719363068531715,1092.98076923077,6,1,0,0,4000,NA,NA,NA,NA,NA,0,0,0,0,0,0,10000,NA,NA,50,1,0,1,0,NA,NA,NA,NA,1,900,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,50,88277114401,3.77999997138977,6657.60009765625,33288,4.88,3.13276858177762,3.60451194688267,3.52780376321908,3.56797887547043,3.12037420271281
4726,4,2,2,0,1,1,0,1,0,0,3923.30298017759,193.408627678047,203.970610398073,666.207610422552,1917.96249100156,156.96944797737,3,2.1,32,1,2,0,0,1,0,1,NA,NA,28,2,0,0,1,0,1,17.9436886441002,2285.23615331302,522.115384615385,130.528846153846,248.626373626374,426.5,54.2,8,480.7,106.625,203.095238095238,120.175,228.904761904762,0.479350444134207,1002.81538461538,5,0,0,0,6500,NA,NA,NA,NA,NA,1,1,4200,1,1,25000,48000,NA,0,200,2,0,1,0,1,15000,NA,NA,NA,NA,NA,0,1,3,3,1,4,8,NA,NA,2,NA,NA,NA,NA,50,88277114401,2.70999997854233,6657.60009765625,26630.400390625,1.89,1.2989380990033,1.49968541023702,1.49968541023702,1.4432678001861,1.28233319789646
